offerId,优化前,第二轮前,当前,状态,原因,名称
jz-63ha0a-4753746131,66,66,66,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Тренажер для развития реакции детский навесной  бирюзовый  до 200 кг
jz-a5ffl0-4798549535,66,63,67,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Кофейная пара 500 мл  фарфоровая  красная с рисунком
jz-gxi10h-4363777974,66,68,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сумка-шоппер женская из льна с винтажным принтом  шнуровые ручки  деревянная пуговица
LZ01-2751667945,66,67,73,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Тактический фонарь FMA SKU00020 на шлем  CR123A  хаки
LZ01-3637613973,66,66,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,
SLGDJCSU10JIN10,66,73,79,ACTUAL,MAIN|ADDITIONAL|FILTERABLE,Скребок для стеклокерамики и индукции  24 см  с набором лезвий
ZS260828lmzn-5630549913,66,66,66,UPDATING,FILTERABLE|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Кошелек женский кожаный серый компактный на защелке
ZS260828lmzn-5630573854,66,66,66,UPDATING,FILTERABLE|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Монетник JZ-MTCSLMZ5 кожаный фиолетовый с защелкой
2728455332-ESa0,67,66,69,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Такелажные ремни для переноски мебели и грузов 150 кг 2 6 м
3210925428-ZKWa,67,65,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Закладка пластиковая «Рука Демона» 3D-печать  чёрная  5 см  1 шт.
Crecvk7vAFYuxlx,67,79,79,ACTUAL,ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Повысительный насос Байфан для систем обратного осмоса  50-1200 галлонов/сут
Crecvk9DTGCoLK0,67,74,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Мембранный насос 24В для системы обратного осмоса Байфань  50-800 галлонов/сутки
GYS-fq6f2z-3199964203,67,67,67,UPDATING,MAIN|ADDITIONAL|FILTERABLE|FIRST_PICTURE_SIZE|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Волчок для батлов AULDEY Эпик Лончер Сплит Dragon Tiger (Молниеносная химера) со светом
GYS-fq6f2z-3199994933,67,67,67,UPDATING,MAIN|ADDITIONAL|FILTERABLE|FIRST_PICTURE_SIZE|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Волчок для батлов AULDEY Эпик Лончер Сплит Double Dragon со светом
GYS-fq6f2z-3199997255,67,67,67,UPDATING,MAIN|ADDITIONAL|FILTERABLE|FIRST_PICTURE_SIZE|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Волчок для батлов AULDEY Эпик Лончер Пауэр Gold Phoenix (Мерцающий Феникс)
GYS-fq6f2z-4744584961,67,67,67,UPDATING,ADDITIONAL|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Игрушечный лазерный бластер Лазертаг с жилетом  набор для детей 6167
GYS-pun1uz-3454554052,67,75,75,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Солнцезащитные очки детские 3454554052  пластиковая оправа  прозрачные линзы
jz-2608150cw2-5458646043,67,67,66,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский с капюшоном голубой
jz-2608150cw2-5458646142,67,67,66,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский с капюшоном универсального размера  бежевый
jz-2608150cw2-5458749644,67,67,67,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский белый XL
jz-2608150cw2-5458750138,67,67,66,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский EVA с капюшоном черный
jz-2608150cw2-5458750222,67,67,66,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский с капюшоном однотонный M
jz-2608150cw2-5458750412,67,67,67,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский EVA с капюшоном  удлинённый  зеленый  размер XL
jz-2608150cw2-5458750607,67,67,67,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский однотонный зеленый L
jz-2608150cw2-5458751211,67,67,67,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский EVA с капюшоном XL черный
jz-2608150cw2-5458751304,67,67,67,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский EVA с капюшоном черный  размер L
jz-2608150cw2-5458751444,67,67,66,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский с капюшоном EVA  белый  размер M
jz-2608150cw2-5458751825,67,67,67,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH,Дождевик женский с капюшоном EVA  удлиненный  белый  размер L
jz-260815eqiz-376827395,67,79,69,ACTUAL,,Хугермугер настольная карточная игра для компании  семьи и детей
jz-mn9jc2-1671176882,67,67,67,UPDATING,MAIN|FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Перчатки мужские утепленные спандекс  1 пара
jz-uly3uk-2075640112,67,70,74,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Воланы перьевые Li-Ning G200  12 шт.
LZ-5wxmmp-4267235912,67,69,70,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Разделочная доска из нержавеющей стали 40х60 см
LZ01-1782439639,67,68,68,UPDATING,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|TITLE_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Мотоперчатки Furygan AFS-6 кожаные белые размер XXL
YCXP-l342yy-4798335513,67,67,67,UPDATING,ADDITIONAL|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Органайзер для канцелярии qwert123_YCXP-l342yy-4798335513  3 секции  бежевый и серый
3010231266-OUQR,68,75,78,ACTUAL,ADDITIONAL|FILTERABLE|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Проектор фар для мотоцикла 4x6 дюйма LED  дальний и ближний свет
ADBHEI0,68,62,75,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT,Гелевая ручка с кнопочным механизмом  набор 10 шт.  0 5 мм  черные чернила
jz-mn9jc2-1706276890,68,68,68,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Перчатки мужские утепленные  размер L  цвет черный  1 пара
jz-mn9jc2-3289650616,68,68,68,UPDATING,MAIN|ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Перчатки мужские спортивные водонепроницаемые черные
jz-tar3ab-3707006237,68,73,73,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Поильник спортивный с трубочкой 400 мл  герметичный  тёмно-розовый
LZ-3389888684,68,66,69,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Соусник на прищепке для сервировки стола  пластик  5 шт.
QZBHEI,68,66,79,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT,Набор из 10 гелевых ручек 0 5 мм с игольчатым наконечником  черные чернила
ZS260824eyf4-3298531410,68,68,68,UPDATING,FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик женская утепленная с защитой ушей черная
ZS260824eyf4-4759970385,68,68,68,UPDATING,ADDITIONAL|FILTERABLE|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик мужская зимняя с защитой ушей тёмно-коричневая
ZS260824eyf4-4760005065,68,68,68,UPDATING,ADDITIONAL|FILTERABLE|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик серый универсальный с защитой ушей Софт
ZS260824eyf4-4760023972,68,68,68,UPDATING,ADDITIONAL|FILTERABLE|FIRST_PICTURE_SIZE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик мужская зимняя с защитой ушей  цвет хаки
2396631427-kuYi,69,68,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH,Комплект фильтров для пылесоса Dreame T20 ATH5  HEPA  3 шт.
ADBBAI,69,69,79,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT,Набор автоматических гелевых ручек с кнопочным механизмом  10 шт  синие чернила
ADBHONG,69,67,79,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT,Набор автоматических гелевых ручек с верхней кнопкой  10 шт  синие чернила  0 5 мм
jz-gjoym9-1595789062,69,69,60,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Гладилка двусторонняя фиссурная для золочения (бежевая) СТ-5
jz-ohz2j9-3926158332,69,79,79,ACTUAL,ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Коврик туристический фольгированный 200x150 см двусторонний алюминиевый складной с чехлом
LZ01-2879145528,69,73,77,ACTUAL,ADDITIONAL|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Рюкзак с гидратором 15 л серый двухсекционный
2254781123-vK77,70,70,70,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Комплект аксессуаров для робота-пылесоса Roborock Q8 Max Pro  13 шт
2621600147-W63x,70,74,76,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Набор аксессуаров для робота-пылесоса Midea V12: щётки  фильтры  салфетки  мешки
3019018255-b2dx,70,70,73,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Лезвия для канцелярского ножа 18 мм  сталь SK5  набор 50 шт.
Eufy C28-15w,70,78,78,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Комплект аксессуаров 15 шт. для Eufy C28 / C28 Omni: щётки  фильтры  мешки  ролик
DEKVHIZFXDVRLO,70,73,73,ACTUAL,MAIN|ADDITIONAL|TITLE_LENGTH,Кукла шарнирная Mis Girl Софи 30 см с аксессуаром
LZ-f2484t-5170768053,70,70,70,UPDATING,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Фигурка декоративная собака из смолы  6.6×3 см  коричневый
LZ01-3395501590,70,69,79,ACTUAL,ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Ремень приводной 0180-055000 (939-36) для ATV и UTV  1 шт.
QZBLAN,70,57,70,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT|TITLE_LENGTH,Набор гелевых ручек 0 5 мм  синие чернила  10 шт
GYS-fq6f2z-3057497088,71,71,71,UPDATING,MAIN|ADDITIONAL|FILTERABLE|FIRST_PICTURE_SIZE|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Заводной волчок Адский призрак  синий  7 см
GYS-fq6f2z-4615922470,71,71,71,UPDATING,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_PICTURE_SIZE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Скричер Ерсквейк Мамонт L3  3 слоя  до 20 кг  чёрный
jz-260622urze-4717233398,71,71,71,UPDATING,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Винтажная сумка-пухлик сине-серая  минимализм  большая ёмкость  на плечо
jz-fq6fzb-3724736665,71,74,79,ACTUAL,ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Датчик провода спидометра M8 для мотоцикла KTM Gr8 и Kews k16  k18  k23
jz-uezs1s-4962631829,71,75,75,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Телескопическая тренировочная палка из стали  53/66 см  с нескользящей рукоятью
jz-uly3uk-3967442783,71,71,71,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Светодиодная лампа S&D H3 80W 6000K 12000Lm 12-32В  2 шт.
LZ-3427963436,71,74,77,ACTUAL,ADDITIONAL|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Перо для каллиграфии остроконечное  1 шт.
LZ01-3212969636,71,66,73,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Кофе в капсулах Tassimo Espresso  арабика  16 шт
zm-50gvam-5285587017,71,66,70,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Амулет фэншуй Ба-гуа металлический с символом гармонии и защиты  золотистый
ZS260828lmzn-5630031354,71,71,71,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Кошелек монетница женский кожаный черный с отделением для карт
ZS260828lmzn-5630058742,71,71,71,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Кошелёк монетница JZ-MTCSLMZ5 коричневый кожаный
ZS260828lmzn-5630104302,71,71,71,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Монетник кожаный женский красный с защелкой
3018991068-g1hw,72,64,67,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Лезвия сменные для канцелярского ножа 18 мм  сталь SK5  набор 20 шт.
jz-260815am9t-820423832,72,79,79,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Алькантара самоклеящаяся для авто 50 х 150 см черная
jz-gjoym9-1595796462,72,75,76,ACTUAL,MAIN|ADDITIONAL|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Гладилка стоматологическая двусторонний штопфер СТ-4  зелёный
1687512140-VwVs,73,73,73,ACTUAL,MAIN|FILTERABLE|PICTURE_COUNT|AVERAGE_PICTURE_SIZE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Ножницы для вышивания Le Bonheur des Dames P235 с чехлом  10 см  золотой
2673557387-m2lf,73,73,76,ACTUAL,MAIN|ADDITIONAL|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Стеклянные сферические глаза для куклы 18 мм  карие  пара
jz-260815ixq3-3543832877,73,72,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH,Набор для шитья 172 предмета в пенале-органайзере
jz-uly3uk-4686738287,73,77,74,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Городской рюкзак милитари  средний 20-30 л  отделение для ноутбука 15"
192f-2,74,74,74,ACTUAL,ADDITIONAL|FILTERABLE|PICTURE_COUNT|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Топливный насос высокого давления (ТНВД) для двигателя 192F  игла 23 мм  стальной шарик  2 шт.
jz-260707re42-2194231723,74,72,75,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Игровой стол для песка и воды  13 предметов  салатовый
jz-33hanu-3939001983,74,76,79,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Бластер игрушечный многозарядный с мягкими пулями-присосками  бирюзовый
CrecvklcYTV89im,75,66,66,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сменный фильтр для пылесоса Bosch 00708278 708278  1 шт
jz-ydp9z9-3189475439,75,73,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Магнитный съемник для антикражных замков стоплок с цепочкой и кольцом  серебристый
LZ-qtsoul-5148771361-4,75,75,75,UPDATING,ADDITIONAL|PICTURE_COUNT|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Фильтр HEPA моющийся моторный для Polaris PVC 2004RI  4 шт.
2759835754-HaT7,76,78,78,ACTUAL,MAIN|ADDITIONAL|FILTERABLE,Комплект аксессуаров для робота-пылесоса Midea VCR S6 Plus  17 шт.
2765429511-8Ghh,76,78,78,ACTUAL,ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Маркер акриловый Flysea  набор 36 шт.  кисть  водная основа
2872717178-UeMT,76,79,79,ACTUAL,ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Салфетки для робота-мойщика окон iBoto Win 390  Win 395  12 шт.  микрофибра
ADBHONG0,76,64,77,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT,Набор гелевых ручек с кнопкой 0 5 мм  10 шт  красные чернила
jz-79kd0n-2205652432,76,79,79,ACTUAL,ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Тесьма декоративная с ромашками  4 5 м  160 цветков  акрил  разноцветная
jz-gxi10h-769385542,76,62,74,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сумка-рюкзак для художников  папка тканевая  А2  46×65 см  бордовый
JZQCGLWDIFVXPD,76,75,79,ACTUAL,RECOGNIZED_VENDOR|MAIN|ADDITIONAL|PICTURE_COUNT|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Сумка пляжная NEФRENDZONA кросс-боди из соломы бежевая
LZ-3292743084,76,64,67,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Автополив стеклянный 260 мл в форме совы  10 см  прозрачный  1 шт
ZS260824eyf4-4759978835,76,76,76,UPDATING,ADDITIONAL|FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик мужская универсальная серо-черная с защитой ушей
1682621938-ecor,77,64,68,ACTUAL,MAIN|ADDITIONAL|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Светодиодный настенный светильник Любимый свет art_11x-ddqt  16 Вт  220 В  квадратный  3 режима света  с выключателем на проводе
2254903973-pRym,77,76,76,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Мешок-пылесборник 8 шт для робота-пылесоса Roborock Q8 Max Pro Plus
2328992593-ho9j,77,71,72,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Мешки-пылесборники для робота-пылесоса Midea VCR V15 Pro Ultra / V15 Pro  8 шт
ADBLAN,77,77,75,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|PICTURE_COUNT,Набор гелевых ручек с кнопочным механизмом  10 шт.  0 5 мм  голубые чернила
Crecvk7vA4Gz5TY,77,79,79,ACTUAL,ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Мембранный насос для обратного осмоса Байфан  повысительный насос давления 50-1200 гал/сут
Crecvk7x0g2nAXA,77,79,79,ACTUAL,ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Мембранный повысительный насос Lifu для системы обратного осмоса 75-400G
Crecvk7x13q0hR6,77,79,79,ACTUAL,ADDITIONAL|FILTERABLE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Насос для системы обратного осмоса 24V мембранный  повышение давления для фильтра воды
jz-dyo0tp-3209307098,77,70,70,ACTUAL,MAIN|ADDITIONAL|FILTERABLE|TITLE_LENGTH|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Походный умывальник с кнопочным насосом и фонарём  зелёный
ZS01-4234434714,77,77,77,UPDATING,RECOGNIZED_VENDOR|FILTERABLE|FIRST_PICTURE_SIZE|FIRST_VIDEO_SIZE|FIRST_VIDEO_LENGTH|AVERAGE_VIDEO_SIZE|VIDEO_COUNT,Панама DISHABRAND из денима с бахромой
ZS260824eyf4-4844330765,77,77,77,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка-чепчик женская зимняя JZ-MT70EYER универсальный размер софт бело-серая
ZS260824eyf4-4844331241,77,77,77,UPDATING,FILTERABLE|DESCRIPTION_LENGTH|FIRST_VIDEO_SIZE|AVERAGE_VIDEO_SIZE,Шапка чепчик женский зимний мягкий из софта молочного цвета
